"row ID","event_id","minute","xg_home","xg_away","cum_home","cum_away","received_at"
"Row79_14",8367,78,0.04,0,0.472,3.185,"2026-07-02T04:03:53.737Z"
"Row79_15",8367,83,0.064,0,0.536,3.185,"2026-07-02T04:03:53.737Z"
"Row79_16",8367,84,0.03,0,0.566,3.185,"2026-07-02T04:03:53.737Z"
"Row79_17",8367,86,0.159,0,0.725,3.185,"2026-07-02T04:03:53.737Z"
"Row79_18",8367,88,0,0.059,0.725,3.244,"2026-07-02T04:03:53.737Z"
"Row79_19",8367,89,0.142,0,0.867,3.244,"2026-07-02T04:03:53.737Z"
"Row79_20",8367,90,0.015,0.028,0.882,3.272,"2026-07-02T04:03:53.737Z"
"Row79_21",8367,104,0.075,0,0.957,3.272,"2026-07-02T04:03:53.737Z"
"Row79_22",8367,107,0.051,0,1.009,3.272,"2026-07-02T04:03:53.737Z"
"Row79_23",8367,109,0,0.362,1.009,3.634,"2026-07-02T04:03:53.737Z"
"Row79_24",8367,113,0,0.031,1.009,3.664,"2026-07-02T04:03:53.737Z"
"Row79_25",8367,120,0.788,0.337,1.797,4.001,"2026-07-02T04:03:53.737Z"
"Row80_1",8368,4,0.087,0,0.087,0,"2026-07-02T08:03:52.435Z"
"Row80_2",8368,10,0,0.044,0.087,0.044,"2026-07-02T08:03:52.435Z"
"Row80_3",8368,15,0.167,0,0.254,0.044,"2026-07-02T08:03:52.435Z"
"Row80_4",8368,42,0.065,0,0.319,0.044,"2026-07-02T08:03:52.435Z"
"Row80_5",8368,45,0.406,0,0.725,0.044,"2026-07-02T08:03:52.435Z"
"Row80_6",8368,56,0,0.015,0.725,0.059,"2026-07-02T08:03:52.435Z"
"Row80_7",8368,66,0,0.043,0.725,0.102,"2026-07-02T08:03:52.435Z"
"Row80_8",8368,68,0,0.026,0.725,0.128,"2026-07-02T08:03:52.435Z"
"Row80_9",8368,74,0,0.011,0.725,0.139,"2026-07-02T08:03:52.435Z"
"Row80_10",8368,77,0,0.028,0.725,0.167,"2026-07-02T08:03:52.435Z"
"Row80_11",8368,79,0.076,0,0.801,0.167,"2026-07-02T08:03:52.435Z"
"Row80_12",8368,82,0.075,0,0.876,0.167,"2026-07-02T08:03:52.435Z"
"Row80_13",8368,90,0.04,0.081,0.917,0.248,"2026-07-02T08:03:52.435Z"
"Row81_1",8369,2,0.052,0,0.052,0,"2026-07-03T03:03:53.027Z"
"Row81_2",8369,8,0.26,0,0.312,0,"2026-07-03T03:03:53.027Z"
"Row81_3",8369,32,0.012,0,0.324,0,"2026-07-03T03:03:53.027Z"
"Row81_4",8369,33,0.082,0,0.406,0,"2026-07-03T03:03:53.027Z"
"Row81_5",8369,35,0,0.022,0.406,0.022,"2026-07-03T03:03:53.027Z"
"Row81_6",8369,36,0.24,0,0.646,0.022,"2026-07-03T03:03:53.027Z"
"Row81_7",8369,38,0.038,0,0.683,0.022,"2026-07-03T03:03:53.027Z"
"Row81_8",8369,39,0.14,0,0.823,0.022,"2026-07-03T03:03:53.027Z"
"Row81_9",8369,42,0.007,0,0.83,0.022,"2026-07-03T03:03:53.027Z"
"Row81_10",8369,45,0.505,0.066,1.336,0.088,"2026-07-03T03:03:53.027Z"
"Row81_11",8369,49,0.058,0,1.394,0.088,"2026-07-03T03:03:53.027Z"
"Row81_12",8369,52,0.061,0,1.455,0.088,"2026-07-03T03:03:53.027Z"
"Row81_13",8369,54,0.02,0,1.475,0.088,"2026-07-03T03:03:53.027Z"
"Row81_14",8369,58,0.024,0,1.499,0.088,"2026-07-03T03:03:53.027Z"
"Row81_15",8369,59,0.036,0,1.536,0.088,"2026-07-03T03:03:53.027Z"
"Row81_16",8369,61,0,0.119,1.536,0.208,"2026-07-03T03:03:53.027Z"
"Row81_17",8369,62,0.061,0,1.596,0.208,"2026-07-03T03:03:53.027Z"
"Row81_18",8369,66,0.392,0,1.988,0.208,"2026-07-03T03:03:53.027Z"
"Row81_19",8369,78,0.021,0,2.01,0.208,"2026-07-03T03:03:53.027Z"
"Row81_20",8369,79,0,0.059,2.01,0.267,"2026-07-03T03:03:53.027Z"
"Row81_21",8369,82,0,0.055,2.01,0.322,"2026-07-03T03:03:53.027Z"
"Row81_22",8369,85,0.205,0,2.215,0.322,"2026-07-03T03:03:53.027Z"
"Row81_23",8369,89,0.585,0,2.799,0.322,"2026-07-03T03:03:53.027Z"
"Row81_24",8369,90,0.036,0,2.836,0.322,"2026-07-03T03:03:53.027Z"
"Row82_1",8370,3,0,0.125,0,0.125,"2026-07-03T07:03:53.121Z"
"Row82_2",8370,4,0.645,0,0.645,0.125,"2026-07-03T07:03:53.121Z"
"Row82_3",8370,7,0.038,0,0.683,0.125,"2026-07-03T07:03:53.121Z"
"Row82_4",8370,10,0,0.04,0.683,0.165,"2026-07-03T07:03:53.121Z"
"Row82_5",8370,13,0.034,0,0.717,0.165,"2026-07-03T07:03:53.121Z"
"Row82_6",8370,16,0.143,0,0.86,0.165,"2026-07-03T07:03:53.121Z"
"Row82_7",8370,24,0.135,0,0.995,0.165,"2026-07-03T07:03:53.121Z"
"Row82_8",8370,28,0,0.045,0.995,0.21,"2026-07-03T07:03:53.121Z"
"Row82_9",8370,34,0.023,0,1.018,0.21,"2026-07-03T07:03:53.121Z"
"Row82_10",8370,45,0.048,0,1.066,0.21,"2026-07-03T07:03:53.121Z"
"Row82_11",8370,48,0,0.14,1.066,0.35,"2026-07-03T07:03:53.121Z"
"Row82_12",8370,49,0,0.016,1.066,0.366,"2026-07-03T07:03:53.121Z"
"Row82_13",8370,53,0,0.214,1.066,0.581,"2026-07-03T07:03:53.121Z"
"Row82_14",8370,58,0.064,0,1.129,0.581,"2026-07-03T07:03:53.121Z"
"Row82_15",8370,59,0,0.084,1.129,0.665,"2026-07-03T07:03:53.121Z"
"Row82_16",8370,68,0.788,0,1.917,0.665,"2026-07-03T07:03:53.121Z"
"Row82_17",8370,75,0,0.114,1.917,0.778,"2026-07-03T07:03:53.121Z"
"Row82_18",8370,76,0,0.068,1.917,0.847,"2026-07-03T07:03:53.121Z"
"Row82_19",8370,77,0,0.23,1.917,1.076,"2026-07-03T07:03:53.121Z"
"Row82_20",8370,87,0.188,0,2.106,1.076,"2026-07-03T07:03:53.121Z"
"Row82_21",8370,89,0,0.157,2.106,1.233,"2026-07-03T07:03:53.121Z"
"Row82_22",8370,90,0.172,0.106,2.278,1.339,"2026-07-03T07:03:53.121Z"
"Row83_1",8371,6,0,0.331,0,0.331,"2026-07-03T11:03:53.235Z"
"Row83_2",8371,10,0.972,0,0.972,0.331,"2026-07-03T11:03:53.235Z"
"Row83_3",8371,14,0,0.026,0.972,0.357,"2026-07-03T11:03:53.235Z"
"Row83_4",8371,15,0.205,0,1.177,0.357,"2026-07-03T11:03:53.235Z"
"Row83_5",8371,18,0,0.027,1.177,0.384,"2026-07-03T11:03:53.235Z"
"Row83_6",8371,25,0.016,0,1.193,0.384,"2026-07-03T11:03:53.235Z"
"Row83_7",8371,37,0.089,0,1.282,0.384,"2026-07-03T11:03:53.235Z"
"Row83_8",8371,43,0,0.042,1.282,0.426,"2026-07-03T11:03:53.235Z"
"Row83_9",8371,45,0,0.099,1.282,0.525,"2026-07-03T11:03:53.235Z"
"Row83_10",8371,46,0.146,0,1.427,0.525,"2026-07-03T11:03:53.235Z"
"Row83_11",8371,50,0,0.166,1.427,0.691,"2026-07-03T11:03:53.235Z"
"Row83_12",8371,65,0.167,0,1.594,0.691,"2026-07-03T11:03:53.235Z"
"Row83_13",8371,75,0.11,0,1.704,0.691,"2026-07-03T11:03:53.235Z"
"Row83_14",8371,77,0,0.019,1.704,0.711,"2026-07-03T11:03:53.235Z"
"Row83_15",8371,80,0.026,0,1.73,0.711,"2026-07-03T11:03:53.235Z"
"Row83_16",8371,81,0.668,0,2.398,0.711,"2026-07-03T11:03:53.235Z"
"Row83_17",8371,90,0.159,0.025,2.557,0.735,"2026-07-03T11:03:53.235Z"
"Row84_1",8372,5,0.02,0,0.02,0,"2026-07-04T02:03:58.852Z"
"Row84_2",8372,13,0,0.284,0.02,0.284,"2026-07-04T02:03:58.852Z"
"Row84_3",8372,15,0.191,0,0.211,0.284,"2026-07-04T02:03:58.852Z"
"Row84_4",8372,16,0,0.109,0.211,0.393,"2026-07-04T02:03:58.852Z"
"Row84_5",8372,35,0.047,0,0.257,0.393,"2026-07-04T02:03:58.852Z"
"Row84_6",8372,45,0.147,0,0.404,0.393,"2026-07-04T02:03:58.852Z"
"Row84_7",8372,46,0,0.409,0.404,0.802,"2026-07-04T02:03:58.852Z"
"Row84_8",8372,61,0.025,0,0.43,0.802,"2026-07-04T02:03:58.852Z"
"Row84_9",8372,73,0,0.039,0.43,0.841,"2026-07-04T02:03:58.852Z"
"Row84_10",8372,78,0.03,0,0.459,0.841,"2026-07-04T02:03:58.852Z"
"Row84_11",8372,81,0.025,0,0.484,0.841,"2026-07-04T02:03:58.852Z"
"Row84_12",8372,86,0.027,0.018,0.511,0.859,"2026-07-04T02:03:58.852Z"
"Row84_13",8372,88,0.084,0,0.595,0.859,"2026-07-04T02:03:58.852Z"
"Row84_14",8372,90,0,0.291,0.595,1.15,"2026-07-04T02:03:58.852Z"
"Row84_15",8372,93,0,0.099,0.595,1.249,"2026-07-04T02:03:58.852Z"
"Row84_16",8372,103,0,0.018,0.595,1.267,"2026-07-04T02:03:58.852Z"
"Row84_17",8372,106,0.055,0,0.649,1.267,"2026-07-04T02:03:58.852Z"
"Row84_18",8372,109,0,0.019,0.649,1.286,"2026-07-04T02:03:58.852Z"
"Row84_19",8372,112,0,0.072,0.649,1.358,"2026-07-04T02:03:58.852Z"
"Row84_20",8372,118,0.044,0,0.693,1.358,"2026-07-04T02:03:58.852Z"
"Row84_21",8372,120,0.174,0,0.868,1.358,"2026-07-04T02:03:58.852Z"
"Row84_22",8372,122,0.788,0,1.656,1.358,"2026-07-04T02:03:58.852Z"
"Row84_23",8372,123,0,0.788,1.656,2.146,"2026-07-04T02:03:58.852Z"
"Row84_24",8372,124,0.788,0,2.444,2.146,"2026-07-04T02:03:58.852Z"
"Row84_25",8372,125,0,0.788,2.444,2.935,"2026-07-04T02:03:58.852Z"
"Row84_26",8372,126,0.788,0,3.233,2.935,"2026-07-04T02:03:58.852Z"
"Row84_27",8372,127,0,0.788,3.233,3.723,"2026-07-04T02:03:58.852Z"
"Row84_28",8372,128,0.788,0,4.021,3.723,"2026-07-04T02:03:58.852Z"
"Row84_29",8372,129,0,0.788,4.021,4.512,"2026-07-04T02:03:58.852Z"
"Row85_1",8373,7,0,0.036,0,0.036,"2026-07-04T06:03:53.655Z"
"Row85_2",8373,15,0.07,0,0.07,0.036,"2026-07-04T06:03:53.655Z"
"Row85_3",8373,18,0.039,0,0.108,0.036,"2026-07-04T06:03:53.655Z"
"Row85_4",8373,29,0.24,0,0.348,0.036,"2026-07-04T06:03:53.655Z"
"Row85_5",8373,45,0.061,0,0.41,0.036,"2026-07-04T06:03:53.655Z"
"Row85_6",8373,49,0,0.018,0.41,0.055,"2026-07-04T06:03:53.655Z"
"Row85_7",8373,50,0,0.014,0.41,0.069,"2026-07-04T06:03:53.655Z"
"Row85_8",8373,54,0,0.034,0.41,0.102,"2026-07-04T06:03:53.655Z"
"Row85_9",8373,59,0,0.045,0.41,0.147,"2026-07-04T06:03:53.655Z"
"Row85_10",8373,63,0.485,0,0.895,0.147,"2026-07-04T06:03:53.655Z"
"Row85_11",8373,67,0.025,0,0.92,0.147,"2026-07-04T06:03:53.655Z"
"Row85_12",8373,69,0.04,0,0.96,0.147,"2026-07-04T06:03:53.655Z"
"Row85_13",8373,73,0.235,0,1.195,0.147,"2026-07-04T06:03:53.655Z"
"Row85_14",8373,78,0,0.028,1.195,0.175,"2026-07-04T06:03:53.655Z"
"Row85_15",8373,84,0.123,0,1.318,0.175,"2026-07-04T06:03:53.655Z"
"Row85_16",8373,87,0.015,0,1.334,0.175,"2026-07-04T06:03:53.655Z"
"Row85_17",8373,89,0.112,0,1.446,0.175,"2026-07-04T06:03:53.655Z"
"Row85_18",8373,90,0.233,0,1.679,0.175,"2026-07-04T06:03:53.655Z"
"Row85_19",8373,92,0.047,0,1.726,0.175,"2026-07-04T06:03:53.655Z"
"Row85_20",8373,97,0,0.051,1.726,0.226,"2026-07-04T06:03:53.655Z"
"Row85_21",8373,98,0.147,0,1.873,0.226,"2026-07-04T06:03:53.655Z"
"Row85_22",8373,99,0.03,0,1.903,0.226,"2026-07-04T06:03:53.655Z"
"Row85_23",8373,103,0,0.032,1.903,0.258,"2026-07-04T06:03:53.655Z"
"Row85_24",8373,105,0.156,0,2.059,0.258,"2026-07-04T06:03:53.655Z"
"Row85_25",8373,108,0,0.016,2.059,0.274,"2026-07-04T06:03:53.655Z"
"Row85_26",8373,111,0.119,0,2.179,0.274,"2026-07-04T06:03:53.655Z"
"Row85_27",8373,114,0,0.021,2.179,0.295,"2026-07-04T06:03:53.655Z"
"Row85_28",8373,116,0,0.043,2.179,0.339,"2026-07-04T06:03:53.655Z"
"Row85_29",8373,119,0,0.02,2.179,0.359,"2026-07-04T06:03:53.655Z"
"Row85_30",8373,120,0,0.095,2.179,0.454,"2026-07-04T06:03:53.655Z"
"Row86_1",8374,1,0,0.019,0,0.019,"2026-07-04T09:33:53.650Z"
"Row86_2",8374,14,0.46,0,0.46,0.019,"2026-07-04T09:33:53.650Z"
"Row86_3",8374,20,0.038,0,0.498,0.019,"2026-07-04T09:33:53.650Z"
"Row86_4",8374,34,0,0.022,0.498,0.04,"2026-07-04T09:33:53.650Z"
"Row86_5",8374,37,0,0.038,0.498,0.078,"2026-07-04T09:33:53.650Z"
"Row86_6",8374,39,0.125,0,0.623,0.078,"2026-07-04T09:33:53.650Z"
"Row86_7",8374,40,0,0.028,0.623,0.106,"2026-07-04T09:33:53.650Z"
"Row86_8",8374,42,0.03,0,0.653,0.106,"2026-07-04T09:33:53.650Z"
"Row86_9",8374,44,0,0.062,0.653,0.169,"2026-07-04T09:33:53.650Z"
"Row86_10",8374,45,0.214,0,0.868,0.169,"2026-07-04T09:33:53.650Z"
"Row86_11",8374,48,0.015,0,0.883,0.169,"2026-07-04T09:33:53.650Z"
"Row86_12",8374,55,0.03,0,0.913,0.169,"2026-07-04T09:33:53.650Z"
"Row86_13",8374,56,0.022,0,0.935,0.169,"2026-07-04T09:33:53.650Z"
"Row86_14",8374,58,0.295,0,1.23,0.169,"2026-07-04T09:33:53.650Z"
"Row86_15",8374,69,0,0.096,1.23,0.265,"2026-07-04T09:33:53.650Z"
"Row86_16",8374,77,0.035,0,1.265,0.265,"2026-07-04T09:33:53.650Z"
"Row86_17",8374,80,0.052,0,1.316,0.265,"2026-07-04T09:33:53.650Z"
"Row86_18",8374,81,0.31,0,1.626,0.265,"2026-07-04T09:33:53.650Z"
"Row86_19",8374,84,0.034,0,1.66,0.265,"2026-07-04T09:33:53.650Z"
"Row86_20",8374,87,0.02,0,1.68,0.265,"2026-07-04T09:33:53.650Z"
"Row86_21",8374,90,0.501,0,2.181,0.265,"2026-07-04T09:33:53.650Z"
"Row87_1",8375,5,0.021,0,0.021,0,"2026-07-05T01:03:54.140Z"
"Row87_2",8375,10,0.281,0,0.302,0,"2026-07-05T01:03:54.140Z"
"Row87_3",8375,11,0.067,0,0.369,0,"2026-07-05T01:03:54.140Z"
"Row87_4",8375,18,0.053,0,0.422,0,"2026-07-05T01:03:54.140Z"
"Row87_5",8375,29,0,0.019,0.422,0.019,"2026-07-05T01:03:54.140Z"
"Row87_6",8375,49,0.141,0,0.563,0.019,"2026-07-05T01:03:54.140Z"
"Row87_7",8375,50,0,0.07,0.563,0.09,"2026-07-05T01:03:54.140Z"
"Row87_8",8375,78,0.175,0,0.738,0.09,"2026-07-05T01:03:54.140Z"
"Row87_9",8375,79,0.02,0,0.758,0.09,"2026-07-05T01:03:54.140Z"
"Row87_10",8375,82,0,0.16,0.758,0.249,"2026-07-05T01:03:54.140Z"
"Row87_11",8375,84,0.031,0,0.789,0.249,"2026-07-05T01:03:54.140Z"
"Row87_12",8375,85,0,0.085,0.789,0.334,"2026-07-05T01:03:54.140Z"
"Row87_13",8375,90,0.073,0.435,0.862,0.769,"2026-07-05T01:03:54.140Z"
"Row88_1",8376,22,0,0.028,0,0.028,"2026-07-05T05:03:54.213Z"
"Row88_2",8376,28,0.054,0,0.054,0.028,"2026-07-05T05:03:54.213Z"
"Row88_3",8376,33,0,0.024,0.054,0.052,"2026-07-05T05:03:54.213Z"
"Row88_4",8376,38,0,0.025,0.054,0.077,"2026-07-05T05:03:54.213Z"
"Row88_5",8376,43,0,0.03,0.054,0.107,"2026-07-05T05:03:54.213Z"
"Row88_6",8376,45,0,0.042,0.054,0.149,"2026-07-05T05:03:54.213Z"
"Row88_7",8376,49,0,0.024,0.054,0.172,"2026-07-05T05:03:54.213Z"
"Row88_8",8376,50,0.018,0,0.072,0.172,"2026-07-05T05:03:54.213Z"
"Row88_9",8376,52,0,0.027,0.072,0.199,"2026-07-05T05:03:54.213Z"
"Row88_10",8376,54,0,0.019,0.072,0.218,"2026-07-05T05:03:54.213Z"
"Row88_11",8376,60,0,0.025,0.072,0.243,"2026-07-05T05:03:54.213Z"
"Row88_12",8376,64,0,0.021,0.072,0.264,"2026-07-05T05:03:54.213Z"
"Row88_13",8376,70,0,0.788,0.072,1.052,"2026-07-05T05:03:54.213Z"
"Row88_14",8376,87,0.032,0,0.104,1.052,"2026-07-05T05:03:54.213Z"
"Row88_15",8376,89,0,0.053,0.104,1.105,"2026-07-05T05:03:54.213Z"
"Row88_16",8376,90,0.047,0.274,0.151,1.379,"2026-07-05T05:03:54.213Z"
"Row89_1",8377,14,0.788,0,0.788,0,"2026-07-06T04:00:06.953Z"
"Row89_2",8377,16,0.018,0,0.807,0,"2026-07-06T04:00:06.953Z"
"Row89_3",8377,31,0.071,0,0.878,0,"2026-07-06T04:00:06.953Z"
"Row89_4",8377,35,0.04,0.027,0.918,0.027,"2026-07-06T04:00:06.953Z"
"Row89_5",8377,37,0,0.093,0.918,0.12,"2026-07-06T04:00:06.953Z"
"Row89_6",8377,40,0.151,0,1.07,0.12,"2026-07-06T04:00:06.953Z"
"Row89_7",8377,43,0,0.05,1.07,0.169,"2026-07-06T04:00:06.953Z"
"Row89_8",8377,45,0.06,0.272,1.13,0.442,"2026-07-06T04:00:06.953Z"
"Row89_9",8377,49,0,0.023,1.13,0.465,"2026-07-06T04:00:06.953Z"
"Row89_10",8377,59,0.669,0,1.798,0.465,"2026-07-06T04:00:06.953Z"
"Row89_11",8377,61,0.028,0,1.826,0.465,"2026-07-06T04:00:06.953Z"
"Row89_12",8377,62,0.073,0,1.899,0.465,"2026-07-06T04:00:06.953Z"
"Row89_13",8377,67,0,0.187,1.899,0.652,"2026-07-06T04:00:06.953Z"
"Row89_14",8377,75,0,0.075,1.899,0.726,"2026-07-06T04:00:06.953Z"
"Row89_15",8377,79,0,0.077,1.899,0.803,"2026-07-06T04:00:06.953Z"
"Row89_16",8377,84,0.014,0,1.913,0.803,"2026-07-06T04:00:06.953Z"
"Row89_17",8377,90,0.819,0.037,2.732,0.84,"2026-07-06T04:00:06.953Z"
"Row90_1",8378,3,0.018,0,0.018,0,"2026-07-06T09:04:32.303Z"
"Row90_2",8378,15,0.046,0,0.065,0,"2026-07-06T09:04:32.303Z"
"Row90_3",8378,19,0.043,0,0.108,0,"2026-07-06T09:04:32.303Z"
"Row90_4",8378,26,0,0.038,0.108,0.038,"2026-07-06T09:04:32.303Z"
"Row90_5",8378,32,0.028,0,0.136,0.038,"2026-07-06T09:04:32.303Z"
"Row90_6",8378,36,0,0.345,0.136,0.384,"2026-07-06T09:04:32.303Z"
"Row90_7",8378,38,0,0.308,0.136,0.692,"2026-07-06T09:04:32.303Z"
"Row90_8",8378,42,0.189,0,0.324,0.692,"2026-07-06T09:04:32.303Z"
"Row90_9",8378,45,0.127,0,0.452,0.692,"2026-07-06T09:04:32.303Z"
"Row90_10",8378,48,0.016,0,0.468,0.692,"2026-07-06T09:04:32.303Z"
"Row90_11",8378,49,0,0.054,0.468,0.747,"2026-07-06T09:04:32.303Z"
"Row90_12",8378,57,0.012,0,0.479,0.747,"2026-07-06T09:04:32.303Z"
"Row90_13",8378,60,0,0.788,0.479,1.535,"2026-07-06T09:04:32.303Z"
"Row90_14",8378,69,0.788,0,1.268,1.535,"2026-07-06T09:04:32.303Z"
"Row90_15",8378,78,0.033,0,1.3,1.535,"2026-07-06T09:04:32.303Z"
"Row90_16",8378,80,0.2,0,1.5,1.535,"2026-07-06T09:04:32.303Z"
"Row90_17",8378,82,0.126,0,1.625,1.535,"2026-07-06T09:04:32.303Z"
"Row90_18",8378,89,0.019,0,1.644,1.535,"2026-07-06T09:04:32.303Z"
"Row90_19",8378,90,0.324,0.016,1.968,1.551,"2026-07-06T09:04:32.303Z"
"Row91_1",8379,3,0,0.045,0,0.045,"2026-07-07T03:04:32.930Z"
"Row91_2",8379,7,0.032,0,0.032,0.045,"2026-07-07T03:04:32.930Z"
"Row91_3",8379,8,0,0.614,0.032,0.659,"2026-07-07T03:04:32.930Z"
"Row91_4",8379,10,0.01,0,0.042,0.659,"2026-07-07T03:04:32.930Z"
"Row91_5",8379,12,0.023,0,0.065,0.659,"2026-07-07T03:04:32.930Z"
"Row91_6",8379,14,0,0.022,0.065,0.682,"2026-07-07T03:04:32.930Z"
"Row91_7",8379,16,0,0.125,0.065,0.806,"2026-07-07T03:04:32.930Z"
"Row91_8",8379,23,0,0.011,0.065,0.817,"2026-07-07T03:04:32.930Z"
"Row91_9",8379,31,0,0.147,0.065,0.964,"2026-07-07T03:04:32.930Z"
"Row91_10",8379,37,0.167,0,0.231,0.964,"2026-07-07T03:04:32.930Z"
"Row91_11",8379,41,0.03,0,0.261,0.964,"2026-07-07T03:04:32.930Z"
"Row91_12",8379,45,0,0.022,0.261,0.986,"2026-07-07T03:04:32.930Z"
"Row91_13",8379,59,0.088,0,0.349,0.986,"2026-07-07T03:04:32.930Z"
"Row91_14",8379,61,0,0.037,0.349,1.023,"2026-07-07T03:04:32.930Z"
"Row91_15",8379,62,0,0.022,0.349,1.045,"2026-07-07T03:04:32.930Z"
"Row91_16",8379,65,0,0.083,0.349,1.129,"2026-07-07T03:04:32.930Z"
"Row91_17",8379,73,0,0.042,0.349,1.171,"2026-07-07T03:04:32.930Z"
"Row91_18",8379,76,0.053,0,0.402,1.171,"2026-07-07T03:04:32.930Z"
"Row91_19",8379,77,0,0.015,0.402,1.186,"2026-07-07T03:04:32.930Z"
"Row91_20",8379,78,0,0.041,0.402,1.228,"2026-07-07T03:04:32.930Z"
"Row91_21",8379,90,0.174,0.55,0.575,1.778,"2026-07-07T03:04:32.930Z"
"Row92_1",8380,1,0,0.138,0,0.138,"2026-07-07T08:04:33.038Z"
"Row92_2",8380,2,0,0.024,0,0.162,"2026-07-07T08:04:33.038Z"
"Row92_3",8380,8,0,0.277,0,0.439,"2026-07-07T08:04:33.038Z"
"Row92_4",8380,9,0,0.882,0,1.321,"2026-07-07T08:04:33.038Z"
"Row92_5",8380,14,0,0.027,0,1.348,"2026-07-07T08:04:33.038Z"
"Row92_6",8380,31,0.103,0,0.103,1.348,"2026-07-07T08:04:33.038Z"
"Row92_7",8380,33,0,0.317,0.103,1.665,"2026-07-07T08:04:33.038Z"
"Row92_8",8380,39,0,0.053,0.103,1.718,"2026-07-07T08:04:33.038Z"
"Row92_9",8380,43,0,0.159,0.103,1.877,"2026-07-07T08:04:33.038Z"
"Row92_10",8380,45,0.314,0.024,0.418,1.901,"2026-07-07T08:04:33.038Z"
"Row92_11",8380,57,0,0.084,0.418,1.984,"2026-07-07T08:04:33.038Z"
"Row92_12",8380,62,0,0.052,0.418,2.036,"2026-07-07T08:04:33.038Z"
"Row92_13",8380,66,0.02,0,0.438,2.036,"2026-07-07T08:04:33.038Z"
"Row92_14",8380,79,0.058,0,0.495,2.036,"2026-07-07T08:04:33.038Z"
"Row92_15",8380,82,0.08,0,0.575,2.036,"2026-07-07T08:04:33.038Z"
"Row92_16",8380,83,0.091,0,0.666,2.036,"2026-07-07T08:04:33.038Z"
"Row92_17",8380,86,0,0.063,0.666,2.099,"2026-07-07T08:04:33.038Z"
"Row92_18",8380,90,0,0.053,0.666,2.152,"2026-07-07T08:04:33.038Z"
"Row93_1",8381,15,0,0.195,0,0.195,"2026-07-08T00:04:33.125Z"
"Row93_2",8381,21,0.788,0,0.788,0.195,"2026-07-08T00:04:33.125Z"
"Row93_3",8381,28,0.227,0,1.015,0.195,"2026-07-08T00:04:33.125Z"
"Row93_4",8381,29,0.082,0,1.097,0.195,"2026-07-08T00:04:33.125Z"
"Row93_5",8381,31,0.036,0,1.134,0.195,"2026-07-08T00:04:33.125Z"
"Row93_6",8381,35,0,0.016,1.134,0.211,"2026-07-08T00:04:33.125Z"
"Row93_7",8381,38,0.046,0,1.179,0.211,"2026-07-08T00:04:33.125Z"
"Row93_8",8381,39,0.288,0,1.467,0.211,"2026-07-08T00:04:33.125Z"
"Row93_9",8381,43,0.046,0,1.514,0.211,"2026-07-08T00:04:33.125Z"
"Row93_10",8381,47,0.038,0,1.552,0.211,"2026-07-08T00:04:33.125Z"
"Row93_11",8381,53,0.011,0,1.562,0.211,"2026-07-08T00:04:33.125Z"
"Row93_12",8381,58,0.011,0,1.573,0.211,"2026-07-08T00:04:33.125Z"
"Row93_13",8381,61,0.103,0,1.676,0.211,"2026-07-08T00:04:33.125Z"
"Row93_14",8381,67,0,0.644,1.676,0.855,"2026-07-08T00:04:33.125Z"
"Row93_15",8381,70,0.019,0,1.695,0.855,"2026-07-08T00:04:33.125Z"
"Row93_16",8381,74,0.139,0,1.834,0.855,"2026-07-08T00:04:33.125Z"
"Row93_17",8381,75,0.172,0,2.006,0.855,"2026-07-08T00:04:33.125Z"
"Row93_18",8381,77,0,0.034,2.006,0.888,"2026-07-08T00:04:33.125Z"
"Row93_19",8381,78,0.07,0,2.076,0.888,"2026-07-08T00:04:33.125Z"
"Row93_20",8381,79,0.35,0,2.426,0.888,"2026-07-08T00:04:33.125Z"
"Row93_21",8381,82,0.138,0,2.564,0.888,"2026-07-08T00:04:33.125Z"
"Row93_22",8381,83,0.064,0,2.628,0.888,"2026-07-08T00:04:33.125Z"
"Row93_23",8381,90,0.267,0.086,2.895,0.974,"2026-07-08T00:04:33.125Z"
"Row94_1",8382,2,0,0.04,0,0.04,"2026-07-08T04:04:34.061Z"
"Row94_2",8382,21,0,0.061,0,0.101,"2026-07-08T04:04:34.061Z"
"Row94_3",8382,30,0.044,0,0.044,0.101,"2026-07-08T04:04:34.061Z"
"Row94_4",8382,32,0.018,0,0.062,0.101,"2026-07-08T04:04:34.061Z"
"Row94_5",8382,33,0,0.06,0.062,0.161,"2026-07-08T04:04:34.061Z"
"Row94_6",8382,39,0,0.086,0.062,0.247,"2026-07-08T04:04:34.061Z"
"Row94_7",8382,47,0.144,0,0.206,0.247,"2026-07-08T04:04:34.061Z"
"Row94_8",8382,53,0.063,0,0.269,0.247,"2026-07-08T04:04:34.061Z"
"Row94_9",8382,60,0,0.078,0.269,0.325,"2026-07-08T04:04:34.061Z"
"Row94_10",8382,61,0.019,0,0.288,0.325,"2026-07-08T04:04:34.061Z"
"Row94_11",8382,63,0,0.073,0.288,0.398,"2026-07-08T04:04:34.061Z"
"Row94_12",8382,90,0.013,0,0.301,0.398,"2026-07-08T04:04:34.061Z"
"Row94_13",8382,93,0,0.051,0.301,0.45,"2026-07-08T04:04:34.061Z"
"Row94_14",8382,99,0,0.108,0.301,0.557,"2026-07-08T04:04:34.061Z"
"Row94_15",8382,100,0,0.018,0.301,0.576,"2026-07-08T04:04:34.061Z"
