"row ID","event_id","sequence","received_at","xg","gml","min","sit","body","home","type","xgot","added","player_id","gm_x","gm_y","gm_z","pos_x","pos_y","pos_z","block_x","block_y","block_z","gtype"
"Row26_8",8314,7,"2026-06-19T09:00:32.527Z",0.2101,"low-centre",75,"assisted","right-foot",1,"save",0.1983,,833,0,48.3,13.3,2.5,59.9,0,0.5,53.6,0,
"Row26_9",8314,8,"2026-06-19T09:00:32.527Z",0.035,"low-centre",58,"regular","left-foot",0,"block",,,4397,0,49.3,19,25.2,60,0,14.2,56,0,
"Row26_10",8314,9,"2026-06-19T09:00:32.527Z",0.0645,"low-centre",50,"regular","right-foot",1,"goal",0.163,,10370,0,51,9.5,13.2,48.3,0,,,,"regular"
"Row26_11",8314,10,"2026-06-19T09:00:32.527Z",0.0357,"low-centre",50,"assisted","head",1,"block",,,833,0,49.8,19,10.8,46,0,8.4,46.9,0,
"Row26_12",8314,11,"2026-06-19T09:00:32.527Z",0.0355,"close-left",49,"assisted","left-foot",1,"miss",,,10088,0,57.3,6.9,5.1,29.4,0,,,,
"Row26_13",8314,12,"2026-06-19T09:00:32.527Z",0.0233,"low-right",44,"assisted","right-foot",0,"block",,,2250,0,47,19,24.7,62.2,0,13.7,58.1,0,
"Row26_14",8314,13,"2026-06-19T09:00:32.527Z",0.0881,"high-left",41,"regular","left-foot",0,"miss",,,3056,0,69.4,54.2,5,32.6,0,,,,
"Row26_15",8314,14,"2026-06-19T09:00:32.527Z",0.059,"low-centre",20,"assisted","head",1,"save",0.1212,,8296,0,51.5,17.1,10,52.1,0,2.3,50.7,0,
"Row26_16",8314,15,"2026-06-19T09:00:32.527Z",0.0242,"right",7,"assisted","right-foot",1,"miss",,,9355,0,39,13.9,24.6,39.2,0,1.2,57,0,
"Row26_17",8314,16,"2026-06-19T09:00:32.527Z",0.0236,"close-right",7,"regular","left-foot",1,"miss",,,10169,0,40.8,6.9,25.3,60.5,0,1.5,60.1,0,
"Row27_1",8316,0,"2026-06-20T03:00:33.604Z",0.0346,"high",87,"regular","left-foot",0,"miss",,,4264,0,47.1,97.2,18.8,45,0,,,,
"Row27_2",8316,1,"2026-06-20T03:00:33.604Z",0.0435,"low-centre",65,"assisted","left-foot",0,"save",0.0493,,2490,0,49.2,8.2,18.4,49,0,1.1,49.1,0,
"Row27_3",8316,2,"2026-06-20T03:00:33.604Z",0.2417,"high",62,"fast-break","right-foot",0,"miss",,,2854,0,52.1,65.3,11,59.5,0,,,,
"Row27_4",8316,3,"2026-06-20T03:00:33.604Z",0.098,"low-centre",51,"fast-break","right-foot",1,"block",,,2232,0,49.6,19,13,62.2,0,11.5,60.8,0,
"Row27_5",8316,4,"2026-06-20T03:00:33.604Z",0.0252,"low-left",45,"assisted","left-foot",1,"save",0.1418,7,3503,0,52,1.9,18.1,63.3,0,1.2,52.5,0,
"Row27_6",8316,5,"2026-06-20T03:00:33.604Z",0.6042,"low-right",43,"set-piece","head",1,"goal",0.9461,,8860,0,46.1,10.1,3.3,51.1,0,,,,"regular"
"Row27_7",8316,6,"2026-06-20T03:00:33.604Z",0.0572,"low-left",43,"set-piece","right-foot",1,"block",,,3503,0,52.7,19,18.3,51,0,12.4,49.8,0,
"Row27_8",8316,7,"2026-06-20T03:00:33.604Z",0.059,"left",38,"assisted","head",1,"miss",,,3513,0,64.7,13.9,9.8,49.9,0,8.4,48.4,0,
"Row27_9",8316,8,"2026-06-20T03:00:33.604Z",0.0669,"low-left",22,"assisted","left-foot",1,"block",,,2232,0,52.2,19,14.4,45.4,0,11.8,45.8,0,
"Row27_10",8316,9,"2026-06-20T03:00:33.604Z",0.0394,"high",17,"set-piece","right-foot",1,"miss",,,2179,0,49.1,86.1,12.9,60.3,0,,,,
"Row27_11",8316,10,"2026-06-20T03:00:33.604Z",0.2623,"low-right",15,"corner","head",1,"block",,,2179,0,46.5,19,4.3,52.1,0,1.9,52.9,0,
"Row27_12",8316,11,"2026-06-20T03:00:33.604Z",0.0961,"close-high-left",13,"assisted","right-foot",0,"miss",,,57496,0,57.1,58.3,15.7,54.1,0,,,,
"Row27_13",8316,12,"2026-06-20T03:00:33.604Z",,"high-left",11,"regular","left-foot",1,"goal",,,6525,0,52.4,26,3.7,50.6,0,,,,"own"
"Row27_14",8316,13,"2026-06-20T03:00:33.604Z",0.0395,"low-left",9,"assisted","left-foot",1,"block",,,3503,0,53.4,19,9.4,68.2,0,5.4,59,0,
"Row27_15",8316,14,"2026-06-20T03:00:33.604Z",0.0518,"low-centre",5,"assisted","head",1,"block",,,3513,0,51.5,19,10.1,52.1,0,8.8,51.6,0,
"Row27_16",8316,15,"2026-06-20T03:00:33.604Z",0.0273,"low-right",1,"regular","right-foot",0,"save",0.07,,8991,0,45.8,5.7,12.2,76.1,0,0.7,54.3,0,
"Row28_1",8317,0,"2026-06-20T06:00:33.092Z",0.0907,"close-left",90,"fast-break","left-foot",0,"miss",,5,8503,0,58.2,9.7,13.5,67.3,0,,,,
"Row28_2",8317,1,"2026-06-20T06:00:33.092Z",0.0447,"close-high",90,"fast-break","left-foot",0,"miss",,3,350,0,50.9,56.9,9.2,28.4,0,,,,
"Row28_3",8317,2,"2026-06-20T06:00:33.092Z",0.0091,"low-centre",90,"assisted","right-foot",0,"block",,1,350,0,49.3,19,26.3,25.8,0,13.3,38.1,0,
"Row28_4",8317,3,"2026-06-20T06:00:33.092Z",0.098,"low-centre",88,"regular","left-foot",1,"block",,,1088,0,48.7,19,8.7,59.1,0,7.2,57.8,0,
"Row28_5",8317,4,"2026-06-20T06:00:33.092Z",0.1674,"left",86,"corner","head",1,"miss",,,6100,0,61.5,29.2,6,46.7,0,,,,
"Row28_6",8317,5,"2026-06-20T06:00:33.092Z",0.0325,"low-centre",85,"assisted","right-foot",1,"block",,,1088,0,51.2,19,9.2,72.2,0,7.2,67.1,0,
"Row28_7",8317,6,"2026-06-20T06:00:33.092Z",0.0447,"high-left",64,"assisted","right-foot",1,"miss",,,3900,0,56.3,68.1,18.4,49.5,0,,,,
"Row28_8",8317,7,"2026-06-20T06:00:33.092Z",0.0105,"right",62,"assisted","right-foot",0,"miss",,,4241,0,39.5,23.6,20.3,21.5,0,,,,
"Row28_9",8317,8,"2026-06-20T06:00:33.092Z",0.0422,"low-left",58,"assisted","right-foot",0,"block",,,598,0,53.2,19,6,67.3,0,5.3,64.8,0,
"Row28_10",8317,9,"2026-06-20T06:00:33.092Z",0.01,"high-right",52,"corner","head",0,"save",0.0402,,1619,0,47.7,20.9,5.1,65.6,0,0.3,52.2,0,
"Row28_11",8317,10,"2026-06-20T06:00:33.092Z",0.1011,"low-centre",50,"assisted","left-foot",0,"block",,,3511,0,51,19,11.4,43.8,0,9.7,44.6,0,
"Row28_12",8317,11,"2026-06-20T06:00:33.092Z",0.032,"low-left",45,"assisted","left-foot",1,"block",,2,3387,0,52.9,19,12.2,33.8,0,10.6,35.6,0,
"Row28_13",8317,12,"2026-06-20T06:00:33.092Z",0.1641,"high-right",45,"assisted","right-foot",1,"miss",,1,510,0,34.3,63.9,2.7,59.9,0,,,,
"Row28_14",8317,13,"2026-06-20T06:00:33.092Z",0.3044,"right",38,"assisted","right-foot",0,"miss",,,4241,0,13.6,22.2,7.6,53,0,5.7,65.9,0,
"Row28_15",8317,14,"2026-06-20T06:00:33.092Z",0.1685,"high",36,"assisted","right-foot",0,"miss",,,1619,0,45.4,81.9,10.8,36,0,,,,
"Row28_16",8317,15,"2026-06-20T06:00:33.092Z",0.0475,"high",30,"assisted","right-foot",0,"miss",,,1070,0,48.4,65.3,13.7,64.6,0,,,,
"Row28_17",8317,16,"2026-06-20T06:00:33.092Z",0.0115,"low-centre",21,"corner","right-foot",0,"block",,,1451,0,50.3,19,27,64.1,0,19.2,59.9,0,
"Row28_18",8317,17,"2026-06-20T06:00:33.092Z",0.1296,"high-centre",2,"assisted","right-foot",0,"goal",0.4538,,3511,0,51.6,28.5,7.6,69.2,0,,,,"regular"
"Row29_1",8318,0,"2026-06-20T08:30:33.141Z",0.0177,"right",90,"corner","head",0,"miss",,4,9069,0,40.7,19.4,8.5,39.2,0,1.2,54.5,0,
"Row29_2",8318,1,"2026-06-20T08:30:33.141Z",0.0274,"low-left",90,"assisted","right-foot",0,"save",0.1523,3,59655,0,53,19.6,27.6,56.9,0,0.7,50.9,0,
"Row29_3",8318,2,"2026-06-20T08:30:33.141Z",0.1827,"left",90,"assisted","right-foot",1,"miss",,1,1302,0,97,11.1,3.3,59.6,0,2.9,56.7,0,
"Row29_4",8318,3,"2026-06-20T08:30:33.141Z",0.0161,"left",89,"assisted","right-foot",0,"miss",,,17095,0,73.1,5.6,34.5,66.5,0,,,,
"Row29_5",8318,4,"2026-06-20T08:30:33.141Z",0.0337,"low-left",87,"assisted","left-foot",0,"save",0.1216,,353,0,52.6,7,4.6,29.7,0,2.7,38.4,0,
"Row29_6",8318,5,"2026-06-20T08:30:33.141Z",0.105,"high",76,"assisted","left-foot",1,"miss",,,16392,0,46.7,61.1,10.1,32.1,0,,,,
"Row29_7",8318,6,"2026-06-20T08:30:33.141Z",0.0179,"left",66,"set-piece","right-foot",0,"miss",,,4809,0,59.7,4.2,8.8,32,0,,,,
"Row29_8",8318,7,"2026-06-20T08:30:33.141Z",0.0295,"left",66,"set-piece","right-foot",0,"miss",,,17101,0,61.5,5.6,13.8,33.1,0,12.3,33.9,0,
"Row29_9",8318,8,"2026-06-20T08:30:33.141Z",0.0611,"high-left",63,"corner","head",0,"save",0.2285,,17095,0,51.9,22.8,4.3,39.8,0,0,46.9,0,
"Row29_10",8318,9,"2026-06-20T08:30:33.141Z",0.0496,"low-centre",49,"regular","right-foot",0,"block",,,353,0,51.6,19,21.9,51.9,0,17.9,51.3,0,
"Row29_11",8318,10,"2026-06-20T08:30:33.141Z",0.3105,"low-centre",45,"assisted","right-foot",1,"goal",0.2425,3,595,0,49.7,2.5,10.5,33.6,0,,,,"regular"
"Row29_12",8318,11,"2026-06-20T08:30:33.141Z",0.3331,"high-left",36,"fast-break","left-foot",1,"goal",0.8618,,4119,0,54.1,25.3,11,35.6,0,,,,"regular"
"Row29_13",8318,12,"2026-06-20T08:30:33.141Z",0.1108,"low-left",29,"assisted","left-foot",1,"save",0.3292,,747,0,52.7,3.8,14.4,61,0,7.2,55.6,0,
"Row29_14",8318,13,"2026-06-20T08:30:33.141Z",0.3965,"low-left",23,"fast-break","left-foot",1,"goal",0.7851,,4119,0,52.9,3.8,6.7,48.6,0,,,,"regular"
"Row29_15",8318,14,"2026-06-20T08:30:33.141Z",0.0773,"low-centre",23,"fast-break","right-foot",1,"save",0.0904,,595,0,51.2,15.8,11.3,33.7,0,1.9,47.6,0,
"Row29_16",8318,15,"2026-06-20T08:30:33.141Z",0.0149,"low-left",17,"corner","right-foot",1,"block",,,595,0,52.4,19,14.1,33.9,0,12,35.9,0,
"Row30_1",8315,0,"2026-06-20T11:00:33.287Z",0.033,"left",90,"set-piece","right-foot",1,"miss",,9,1684,0,59.5,18.1,24.7,52.1,0,,,,
"Row30_2",8315,1,"2026-06-20T11:00:33.287Z",0.0762,"right",90,"throw-in-set-piece","head",1,"miss",,7,8112,0,40.2,6.9,8.8,48.6,0,,,,
"Row30_3",8315,2,"2026-06-20T11:00:33.287Z",0.0662,"low-centre",90,"assisted","right-foot",1,"block",,7,4308,0,51.3,19,18.7,35.1,0,14.1,38.4,0,
"Row30_4",8315,3,"2026-06-20T11:00:33.287Z",0.0296,"low-left",90,"assisted","right-foot",1,"block",,6,2184,0,51.8,19,13.8,28,0,11,32.1,0,
"Row30_5",8315,4,"2026-06-20T11:00:33.287Z",0.0608,"low-centre",90,"fast-break","left-foot",0,"block",,,13574,0,50.5,19,25.6,49.7,0,18.6,49.6,0,
"Row30_6",8315,5,"2026-06-20T11:00:33.287Z",0.4384,"close-left",89,"regular","left-foot",1,"miss",,,3449,0,56.3,16.7,3.9,41.9,0,,,,
"Row30_7",8315,6,"2026-06-20T11:00:33.287Z",0.1724,"low-left",89,"assisted","right-foot",1,"save",0.3064,,4308,0,52.6,1.3,13.5,47.4,0,1.8,49.1,0,
"Row30_8",8315,7,"2026-06-20T11:00:33.287Z",0.0533,"low-centre",89,"set-piece","head",0,"block",,,26,0,50.7,19,9.8,51.2,0,8.2,50.9,0,
"Row30_9",8315,8,"2026-06-20T11:00:33.287Z",0.0352,"low-centre",86,"assisted","left-foot",1,"block",,,597,0,49.8,19,20.3,66,0,17.6,63.9,0,
"Row30_10",8315,9,"2026-06-20T11:00:33.287Z",0.047,"close-left",82,"assisted","right-foot",1,"miss",,,4308,0,58,2.8,18.1,35.6,0,,,,
"Row30_11",8315,10,"2026-06-20T11:00:33.287Z",0.1938,"high",80,"assisted","right-foot",1,"miss",,,8112,0,44.7,88.9,9.8,57.9,0,,,,
"Row30_12",8315,11,"2026-06-20T11:00:33.287Z",0.0558,"left",78,"assisted","head",1,"miss",,,3420,0,62.9,38.9,9.9,41.7,0,,,,
"Row30_13",8315,12,"2026-06-20T11:00:33.287Z",0.0282,"low-centre",76,"corner","right-foot",1,"block",,,1684,0,48.8,19,22.5,56.8,0,14.1,54.7,0,
"Row30_14",8315,13,"2026-06-20T11:00:33.287Z",0.0828,"low-centre",75,"corner","head",1,"block",,,3420,0,49.8,19,7.9,52.1,0,6.7,51.8,0,
"Row30_15",8315,14,"2026-06-20T11:00:33.287Z",0.0249,"high-right",73,"fast-break","right-foot",1,"miss",,,3734,0,41.5,62.5,19.5,73,0,,,,
"Row30_16",8315,15,"2026-06-20T11:00:33.287Z",0.0273,"high-right",65,"assisted","right-foot",1,"miss",,,8112,0,35.6,59.7,26.5,60,0,,,,
"Row30_17",8315,16,"2026-06-20T11:00:33.287Z",0.0391,"right",62,"assisted","right-foot",1,"miss",,,2184,0,36.3,19.4,12.5,31.5,0,,,,
"Row30_18",8315,17,"2026-06-20T11:00:33.287Z",0.1503,"low-centre",62,"assisted","head",1,"save",0.1713,,3449,0,49.1,19.6,7.4,48.5,0,1.1,49.6,0,
"Row30_19",8315,18,"2026-06-20T11:00:33.287Z",0.0941,"left",60,"throw-in-set-piece","left-foot",0,"miss",,,1710,0,69.2,2.8,7.6,59.7,0,,,,
"Row30_20",8315,19,"2026-06-20T11:00:33.287Z",0.0199,"low-centre",59,"assisted","right-foot",1,"save",0.0266,,8112,0,49.7,2.5,25,71.4,0,3.4,53.4,0,
"Row30_21",8315,20,"2026-06-20T11:00:33.287Z",0.0769,"high-right",57,"assisted","left-foot",1,"miss",,,1684,0,35,55.6,4.5,35.9,0,,,,
"Row30_22",8315,21,"2026-06-20T11:00:33.287Z",0.0258,"close-left",48,"throw-in-set-piece","left-foot",1,"miss",,,2184,0,57,12.5,6.3,29.1,0,,,,
"Row30_23",8315,22,"2026-06-20T11:00:33.287Z",0.0161,"high-left",47,"assisted","right-foot",1,"save",0.0694,,8112,0,51.9,26.6,30.3,65.4,0,2.9,52.5,0,
"Row30_24",8315,23,"2026-06-20T11:00:33.287Z",0.0188,"low-centre",45,"assisted","right-foot",1,"block",,10,1684,0,49.1,19,28.2,35.8,0,13.4,43.7,0,
"Row30_25",8315,24,"2026-06-20T11:00:33.287Z",0.0215,"low-centre",45,"assisted","left-foot",1,"block",,9,3727,0,51.3,19,26.3,33.6,0,20.1,37.2,0,
"Row30_26",8315,25,"2026-06-20T11:00:33.287Z",0.0385,"left",45,"throw-in-set-piece","right-foot",1,"miss",,8,4172,0,60.3,6.9,13.8,31.5,0,,,,
"Row30_27",8315,26,"2026-06-20T11:00:33.287Z",0.0454,"high",45,"regular","left-foot",1,"miss",,6,4172,0,49.9,70.8,24.6,48.9,0,,,,
"Row30_28",8315,27,"2026-06-20T11:00:33.287Z",0.0251,"low-centre",45,"assisted","right-foot",1,"block",,,1684,0,49.8,19,26.1,44.5,0,20.7,45.7,0,
"Row30_29",8315,28,"2026-06-20T11:00:33.287Z",0.0528,"low-centre",37,"assisted","right-foot",0,"save",0.0501,,16918,0,48.4,14.6,7.7,71.6,0,1.9,56,0,
"Row30_30",8315,29,"2026-06-20T11:00:33.287Z",0.022,"right",36,"assisted","right-foot",1,"miss",,,2184,0,31.1,20.8,12.8,30.1,0,7.7,46.2,0,
"Row30_31",8315,30,"2026-06-20T11:00:33.287Z",0.06,"low-left",35,"set-piece","head",1,"block",,,3420,0,51.9,19,8.8,45.8,0,7.1,46.7,0,
"Row30_32",8315,31,"2026-06-20T11:00:33.287Z",0.0399,"high-centre",30,"corner","right-foot",1,"save",0.0186,,2184,0,50.2,20.3,18.8,48.1,0,1.6,50,0,
"Row30_33",8315,32,"2026-06-20T11:00:33.287Z",0.0166,"low-centre",25,"regular","left-foot",1,"block",,,597,0,50.7,19,28.2,68.1,0,18.1,61.4,0,
"Row30_34",8315,33,"2026-06-20T11:00:33.287Z",0.0064,"low-centre",21,"corner","right-foot",1,"block",,,1684,0,48.6,19,21.6,31.1,0,19.9,32.7,0,
"Row30_35",8315,34,"2026-06-20T11:00:33.287Z",0.0478,"low-centre",15,"regular","right-foot",1,"block",,,2184,0,51.2,19,8.3,29.7,0,6.7,33.4,0,
"Row30_36",8315,35,"2026-06-20T11:00:33.287Z",0.1938,"high",14,"fast-break","right-foot",1,"miss",,,597,0,49.9,87.5,15.4,56.8,0,,,,
"Row30_37",8315,36,"2026-06-20T11:00:33.287Z",0.0232,"high",11,"regular","right-foot",0,"miss",,,488,0,55.5,79.2,27.7,49.9,0,,,,
"Row30_38",8315,37,"2026-06-20T11:00:33.287Z",0.0061,"right",11,"regular","left-foot",0,"miss",,,345,0,32.6,8.3,30.5,47.4,0,18.5,56.3,0,
"Row30_39",8315,38,"2026-06-20T11:00:33.287Z",0.0298,"low-right",2,"assisted","left-foot",0,"goal",0.1918,,13574,0,45.4,1.9,24,48.5,0,,,,"regular"
"Row31_1",8320,0,"2026-06-21T01:00:33.681Z",0.0512,"low-right",90,"corner","head",0,"save",0.1471,6,884,0,47.3,14.6,9.6,45,0,1.4,48.7,0,
"Row31_2",8320,1,"2026-06-21T01:00:33.681Z",0.0351,"low-right",90,"fast-break","right-foot",0,"block",,1,456,0,46.6,19,17.4,30.2,0,14.9,33.6,0,
"Row31_3",8320,2,"2026-06-21T01:00:33.681Z",0.0923,"low-left",89,"assisted","right-foot",1,"goal",0.6797,,4092,0,53.9,3.8,18.4,47.6,0,,,,"regular"
"Row31_4",8320,3,"2026-06-21T01:00:33.681Z",0.0153,"high-right",85,"corner","left-foot",0,"save",0.0618,,8600,0,47.8,25.3,27.2,57.3,0,1.8,50.5,0,
"Row31_5",8320,4,"2026-06-21T01:00:33.681Z",0.0194,"high-right",84,"assisted","right-foot",0,"save",0.1064,,332,0,47.3,24.1,20.9,28.6,0,1.5,48.2,0,
"Row31_6",8320,5,"2026-06-21T01:00:33.681Z",0.2902,"low-left",59,"fast-break","left-foot",0,"goal",0.7137,,710,0,53.4,19,13.6,39.3,0,,,,"regular"
"Row31_7",8320,6,"2026-06-21T01:00:33.681Z",0.0438,"high",57,"assisted","right-foot",1,"miss",,,327,0,46.1,86.1,23.7,67.9,0,,,,
"Row31_8",8320,7,"2026-06-21T01:00:33.681Z",0.0468,"high",57,"assisted","right-foot",0,"miss",,,1632,0,55.3,61.1,21.6,64.8,0,,,,
"Row31_9",8320,8,"2026-06-21T01:00:33.681Z",0.1312,"low-left",54,"fast-break","right-foot",1,"goal",0.6616,,331,0,54.2,2.5,13.8,36.8,0,,,,"regular"
"Row31_10",8320,9,"2026-06-21T01:00:33.681Z",0.0566,"low-centre",52,"throw-in-set-piece","right-foot",0,"block",,,1632,0,50.4,19,22.2,44,0,16.3,45.5,0,
"Row31_11",8320,10,"2026-06-21T01:00:33.681Z",0.029,"low-centre",50,"assisted","right-foot",1,"block",,,331,0,49.6,19,19.4,37.9,0,18,38.8,0,
"Row31_12",8320,11,"2026-06-21T01:00:33.681Z",0.901,"low-centre",47,"assisted","left-foot",1,"goal",0.9928,,331,0,50.4,6.3,1.3,47.2,0,,,,"regular"
"Row31_13",8320,12,"2026-06-21T01:00:33.681Z",0.0229,"low-left",45,"assisted","right-foot",0,"save",0.3016,5,1632,0,54.2,0.6,19.8,32.8,0,1.4,49.8,0,
"Row31_14",8320,13,"2026-06-21T01:00:33.681Z",0.0472,"right",45,"throw-in-set-piece","left-foot",0,"miss",,4,3394,0,37,27.8,18.9,61.5,0,,,,
"Row31_15",8320,14,"2026-06-21T01:00:33.681Z",0.0596,"low-right",45,"free-kick","right-foot",0,"save",0.0899,3,456,0,47.4,10.1,18.5,32,0,1.2,48.9,0,
"Row31_16",8320,15,"2026-06-21T01:00:33.681Z",0.0756,"high",41,"assisted","right-foot",0,"miss",,,1632,0,50.9,65.3,18.2,46,0,,,,
"Row31_17",8320,16,"2026-06-21T01:00:33.681Z",0.0297,"low-centre",38,"assisted","right-foot",1,"save",0.0165,,331,0,49.1,3.2,19.8,27.3,0,1.8,48.2,0,
"Row31_18",8320,17,"2026-06-21T01:00:33.681Z",0.0519,"low-right",37,"assisted","right-foot",0,"save",0.1607,,456,0,47.3,13.3,14.1,31.6,0,2,46.6,0,
"Row31_19",8320,18,"2026-06-21T01:00:33.681Z",0.0732,"close-right",33,"assisted","right-foot",0,"miss",,,456,0,43,8.3,10.5,62.4,0,1.8,56.9,0,
"Row31_20",8320,19,"2026-06-21T01:00:33.681Z",0.0359,"right",31,"assisted","right-foot",0,"miss",,,1632,0,1.8,6.9,14.4,30.7,0,,,,
"Row31_21",8320,20,"2026-06-21T01:00:33.681Z",0.0816,"low-centre",27,"throw-in-set-piece","right-foot",0,"block",,,2568,0,49.8,19,10,51.8,0,7.7,51.4,0,
"Row31_22",8320,21,"2026-06-21T01:00:33.681Z",0.6333,"low-left",17,"assisted","right-foot",1,"goal",0.9833,,352,0,53.8,0.6,4.1,53.4,0,,,,"regular"
"Row31_23",8320,22,"2026-06-21T01:00:33.681Z",0.0292,"left",15,"regular","left-foot",1,"miss",,,850,0,60.7,4.2,11.3,33.3,0,,,,
"Row31_24",8320,23,"2026-06-21T01:00:33.681Z",0.0298,"low-centre",11,"assisted","head",1,"save",0.0093,,331,0,50.3,17.1,11.2,41.1,0,1.1,48.6,0,
"Row31_25",8320,24,"2026-06-21T01:00:33.681Z",0.0329,"low-right",7,"assisted","right-foot",0,"save",0.0895,,456,0,46.6,5.7,10.4,69.5,0,1.5,54.1,0,
"Row31_26",8320,25,"2026-06-21T01:00:33.681Z",0.5552,"low-centre",5,"assisted","right-foot",1,"goal",0.8174,,352,0,49.1,9.5,4.9,50.2,0,,,,"regular"
"Row32_1",8321,0,"2026-06-21T04:00:33.780Z",0.3477,"low-left",90,"assisted","left-foot",1,"goal",0.3106,4,1620,0,52.4,7.6,13.2,44.8,0,,,,"regular"
"Row32_2",8321,1,"2026-06-21T04:00:33.780Z",0.0841,"low-right",90,"assisted","right-foot",1,"save",0.2234,1,3934,0,47.7,2.5,13.6,47.9,0,3.2,49.5,0,
"Row32_3",8321,2,"2026-06-21T04:00:33.780Z",0.0878,"low-centre",89,"assisted","left-foot",1,"save",0.1498,,1350,0,48.3,1.9,12.9,35,0,1.4,47.8,0,
"Row32_4",8321,3,"2026-06-21T04:00:33.780Z",0.0191,"high-right",86,"assisted","right-foot",1,"save",0.044,,1620,0,47.9,24.7,26.1,70.5,0,1.8,52.7,0,
"Row32_5",8321,4,"2026-06-21T04:00:33.780Z",0.0247,"low-centre",84,"assisted","right-foot",0,"block",,,4130,0,51.7,19,19.1,29.1,0,15,33.2,0,
"Row32_6",8321,5,"2026-06-21T04:00:33.780Z",0.5626,"high-centre",68,"assisted","left-foot",1,"goal",0.7817,,1620,0,50.6,29.8,5.1,47.9,0,,,,"regular"
"Row32_7",8321,6,"2026-06-21T04:00:33.780Z",0.0742,"close-right",63,"corner","head",1,"miss",,,4941,0,43.4,9.7,3.6,60.5,0,,,,
"Row32_8",8321,7,"2026-06-21T04:00:33.780Z",0.0282,"high-left",61,"assisted","left-foot",1,"miss",,,1621,0,66.7,93.1,24,54.3,0,,,,
"Row32_9",8321,8,"2026-06-21T04:00:33.780Z",0.0164,"high-left",57,"assisted","right-foot",1,"miss",,,588,0,59.5,83.3,33.1,49.5,0,,,,
"Row32_10",8321,9,"2026-06-21T04:00:33.780Z",0.0704,"left",56,"regular","right-foot",0,"miss",,,2895,0,61.9,13.9,16.3,57.9,0,,,,
"Row32_11",8321,10,"2026-06-21T04:00:33.780Z",0.2024,"high",51,"fast-break","right-foot",0,"miss",,,6614,0,53.3,66.7,14.1,58.1,0,,,,
"Row32_12",8321,11,"2026-06-21T04:00:33.780Z",0.1551,"low-centre",50,"fast-break","right-foot",0,"block",,,8117,0,48.9,9.7,12.5,57,0,10.8,56.3,0,
"Row32_13",8321,12,"2026-06-21T04:00:33.780Z",0.0188,"low-centre",46,"assisted","left-foot",0,"block",,,1886,0,50.7,19,20.1,26,0,17.2,29.3,0,
"Row32_14",8321,13,"2026-06-21T04:00:33.780Z",0.2994,"low-centre",45,"assisted","right-foot",1,"save",0.2873,7,330,0,48.6,1.9,10.2,54,0,2.9,51.6,0,
"Row32_15",8321,14,"2026-06-21T04:00:33.780Z",0.0325,"low-centre",45,"regular","right-foot",1,"block",,2,2160,0,49.3,19,27.8,52.3,0,12.7,51.4,0,
"Row32_16",8321,15,"2026-06-21T04:00:33.780Z",0.0171,"low-left",42,"corner","left-foot",1,"block",,,8564,0,52.2,19,20.4,35.2,0,6.7,43.7,0,
"Row32_17",8321,16,"2026-06-21T04:00:33.780Z",0.063,"low-left",41,"assisted","right-foot",1,"block",,,330,0,52.7,19,14.7,55.6,0,12.1,54.1,0,
"Row32_18",8321,17,"2026-06-21T04:00:33.780Z",0.0486,"high-right",38,"fast-break","right-foot",0,"save",0.1408,,3468,0,46.9,20.9,18.1,32.7,0,2.4,48.4,0,
"Row32_19",8321,18,"2026-06-21T04:00:33.780Z",0.3048,"low-left",30,"regular","right-foot",0,"goal",0.9642,,8117,0,53.7,4.4,6.9,55.1,0,,,,"regular"
"Row32_20",8321,19,"2026-06-21T04:00:33.780Z",0.3065,"low-right",30,"assisted","left-foot",0,"block",,,1792,0,48,19,3.9,53.3,0,2.7,52.9,0,
"Row32_21",8321,20,"2026-06-21T04:00:33.780Z",0.0269,"low-centre",21,"assisted","right-foot",1,"block",,,2160,0,50.8,19,23.7,58.7,0,18.6,56.7,0,
"Row32_22",8321,21,"2026-06-21T04:00:33.780Z",0.0314,"right",18,"assisted","right-foot",1,"miss",,,8564,0,40.7,5.6,20.5,34.3,0,,,,
"Row32_23",8321,22,"2026-06-21T04:00:33.780Z",0.0939,"high-right",12,"regular","left-foot",0,"block",,,4214,0,46.1,25,15.1,58.8,0,7,54.9,0,
"Row32_24",8321,23,"2026-06-21T04:00:33.780Z",0.0646,"low-left",10,"assisted","head",1,"save",0.5295,,4941,0,53.8,5.7,10.1,51.5,0,0.90000000000001,49.8,0,
"Row32_25",8321,24,"2026-06-21T04:00:33.780Z",0.071,"high",1,"assisted","left-foot",1,"miss",,,4941,0,47.1,83.3,14.4,50.9,0,,,,
"Row33_1",8322,0,"2026-06-21T08:00:33.889Z",0.1221,"left",84,"regular","right-foot",1,"miss",,,4754,0,61.3,11.1,8.1,36.8,0,,,,
"Row33_2",8322,1,"2026-06-21T08:00:33.889Z",0.0139,"low-centre",80,"corner","head",1,"block",,,59,0,48.9,19,8.2,64.1,0,6.8,61.9,0,
"Row33_3",8322,2,"2026-06-21T08:00:33.889Z",0.0219,"high-left",80,"assisted","left-foot",1,"save",0.1114,,9854,0,52.7,24.7,22.8,30.3,0,1.1,49.3,0,
