"row ID","n","name","pos","x","y","player_id","side","event_id","received_at"
"Row2759",40,"Mauricio","M",55.8,69.3,42,"away",8361,"2026-06-30T04:33:51.459Z"
"Row2760",50,"J. Canale","D",19.4,63.2,16912,"away",8361,"2026-06-30T04:33:51.459Z"
"Row2761",64,"J. Alonso","D",33.1,79.2,4,"away",8361,"2026-06-30T04:33:51.459Z"
"Row2762",77,"O. Gill","G",9.9,51.3,16917,"away",8361,"2026-06-30T04:33:51.459Z"
"Row2763",13,"G. Velázquez","D",33.6,34.5,16915,"away",8361,"2026-06-30T04:33:51.459Z"
"Row2764",78,"M. Galarza","M",35.2,74.2,13574,"away",8361,"2026-06-30T04:33:51.459Z"
"Row2765",68,"J. Cáceres","D",33.3,18.1,16918,"away",8361,"2026-06-30T04:33:51.459Z"
"Row2766",48,"D. Bobadilla","M",31.7,37.2,143,"away",8361,"2026-06-30T04:33:51.459Z"
"Row2767",67,"M. Almirón","M",44.3,32.5,9678,"away",8361,"2026-06-30T04:33:51.459Z"
"Row1110",33,"Alisson","G",12.4,43.4,322,"home",8360,"2026-06-30T01:03:51.334Z"
"Row1111",32,"M. Cunha","F",68.9,56.8,4119,"home",8360,"2026-06-30T01:03:51.334Z"
"Row1112",21,"Endrick","F",68.5,35.5,606,"home",8360,"2026-06-30T01:03:51.334Z"
"Row1113",23,"G. Martinelli","F",66.2,64.6,452,"home",8360,"2026-06-30T01:03:51.334Z"
"Row1114",66,"L. Paquetá","M",61.9,71.2,1642,"home",8360,"2026-06-30T01:03:51.334Z"
"Row1115",65,"Vinícius Jr.","F",76.8,80.4,595,"home",8360,"2026-06-30T01:03:51.334Z"
"Row1116",2,"D. Santos","M",4,89.7,3877,"home",8360,"2026-06-30T01:03:51.334Z"
"Row1117",100,"Casemiro","M",49.2,52.9,1793,"home",8360,"2026-06-30T01:03:51.334Z"
"Row1118",125,"Marquinhos","D",45.9,35.6,2244,"home",8360,"2026-06-30T01:03:51.334Z"
"Row1119",77,"B. Guimarães","M",63.7,44.3,709,"home",8360,"2026-06-30T01:03:51.334Z"
"Row1120",4,"Fabinho","M",63.5,49,8156,"home",8360,"2026-06-30T01:03:51.334Z"
"Row1121",60,"Rayan","M",71.4,15.1,663,"home",8360,"2026-06-30T01:03:51.334Z"
"Row1122",100,"D. Santos","D",55.7,86,16392,"home",8360,"2026-06-30T01:03:51.334Z"
"Row1123",154,"G. Magalhães","D",47.3,68.2,4072,"home",8360,"2026-06-30T01:03:51.334Z"
"Row1124",97,"Danilo","D",56.6,15.6,49,"home",8360,"2026-06-30T01:03:51.334Z"
"Row2737",64,"Z. Suzuki","G",8.7,51.7,4055,"away",8360,"2026-06-30T01:03:51.334Z"
"Row2738",30,"K. Nakamura","M",57.5,82.4,16971,"away",8360,"2026-06-30T01:03:51.334Z"
"Row2739",37,"A. Ueda","F",60,48.8,3369,"away",8360,"2026-06-30T01:03:51.334Z"
"Row2740",42,"D. Kamada","M",52,68.1,430,"away",8360,"2026-06-30T01:03:51.334Z"
"Row2741",35,"D. Maeda","F",53.8,62.6,3393,"away",8360,"2026-06-30T01:03:51.334Z"
"Row2742",39,"R. Doan","M",50.4,11.5,1353,"away",8360,"2026-06-30T01:03:51.334Z"
"Row2743",45,"J. Ito","M",48.9,27.5,4564,"away",8360,"2026-06-30T01:03:51.334Z"
"Row2744",11,"Y. Sugawara","D",46.1,15.7,2497,"away",8360,"2026-06-30T01:03:51.334Z"
"Row2745",17,"J. Suzuki","D",30.8,81.4,3558,"away",8360,"2026-06-30T01:03:51.334Z"
"Row2746",20,"A. Tanaka","M",27.4,55.7,367,"away",8360,"2026-06-30T01:03:51.334Z"
"Row2747",8,"S. Machino","F",58.6,39.5,2879,"away",8360,"2026-06-30T01:03:51.334Z"
"Row2748",60,"T. Tomiyasu","D",35.1,24,8740,"away",8360,"2026-06-30T01:03:51.334Z"
"Row2749",71,"S. Taniguchi","D",25.1,55.9,7374,"away",8360,"2026-06-30T01:03:51.334Z"
"Row2750",51,"K. Sano","M",43.3,39.5,1196,"away",8360,"2026-06-30T01:03:51.334Z"
"Row2751",56,"H. Itō","D",32.2,83.1,2474,"away",8360,"2026-06-30T01:03:51.334Z"
"Row1096",22,"R. Mofokeng","M",55.9,55.2,15469,"home",8359,"2026-06-29T03:13:23.070Z"
"Row1097",55,"O. Appollis","M",53.7,68.6,15468,"home",8359,"2026-06-29T03:13:23.070Z"
"Row1098",38,"E. Makgopa","F",55.8,39.3,15470,"home",8359,"2026-06-29T03:13:23.070Z"
"Row1099",39,"T. Mbatha","M",48.2,47.2,15476,"home",8359,"2026-06-29T03:13:23.070Z"
"Row1100",54,"T. Maseko","M",46.3,21.1,15830,"home",8359,"2026-06-29T03:13:23.070Z"
"Row1101",65,"A. Modiba","D",48.4,91.1,14397,"home",8359,"2026-06-29T03:13:23.070Z"
"Row1102",112,"M. Mbokazi","D",28.1,72,12123,"home",8359,"2026-06-29T03:13:23.070Z"
"Row1103",117,"I. Okon","D",22.9,28.5,16737,"home",8359,"2026-06-29T03:13:23.070Z"
"Row1104",7,"I. Rayners","F",69.9,50.4,14402,"home",8359,"2026-06-29T03:13:23.070Z"
"Row1105",3,"T. Moremi","M",66.6,77.5,15472,"home",8359,"2026-06-29T03:13:23.070Z"
"Row1106",93,"S. Sithole","M",37.6,43.2,1909,"home",8359,"2026-06-29T03:13:23.070Z"
"Row1107",85,"K. Mudau","D",33.7,12.7,14394,"home",8359,"2026-06-29T03:13:23.070Z"
"Row1108",97,"R. Williams","G",13.1,49.8,14393,"home",8359,"2026-06-29T03:13:23.070Z"
"Row1109",85,"T. Mokoena","M",41.2,54.9,14399,"home",8359,"2026-06-29T03:13:23.070Z"
"Row2721",38,"T. Oluwaseyi","F",73.7,57.4,1779,"away",8359,"2026-06-29T03:13:23.070Z"
"Row2722",50,"R. Laryea","D",56.5,83.9,9548,"away",8359,"2026-06-29T03:13:23.070Z"
"Row2723",47,"M. Crépeau","G",13.8,53,9267,"away",8359,"2026-06-29T03:13:23.070Z"
"Row2724",41,"M. Bombito","D",39.7,35.3,4514,"away",8359,"2026-06-29T03:13:23.070Z"
"Row2725",43,"J. David","F",62.1,41.8,2186,"away",8359,"2026-06-29T03:13:23.070Z"
"Row2726",43,"T. Buchanan","M",59.6,18,1769,"away",8359,"2026-06-29T03:13:23.070Z"
"Row2727",74,"D. Cornelius","D",42.6,71,4155,"away",8359,"2026-06-29T03:13:23.070Z"
"Row2728",34,"L. D. Fougerolles","D",36.8,43,7612,"away",8359,"2026-06-29T03:13:23.070Z"
"Row2729",27,"N. Sigur","D",57.1,44.2,16947,"away",8359,"2026-06-29T03:13:23.070Z"
"Row2730",20,"J. Shaffelburg","M",55.7,29.5,9296,"away",8359,"2026-06-29T03:13:23.070Z"
"Row2731",14,"P. David","F",60.8,62.2,3754,"away",8359,"2026-06-29T03:13:23.070Z"
"Row2732",67,"A. Johnston","D",51.3,19.2,4406,"away",8359,"2026-06-29T03:13:23.070Z"
"Row2733",55,"L. Millar","M",65.2,89.3,6190,"away",8359,"2026-06-29T03:13:23.070Z"
"Row2734",29,"A. Davies","D",71.5,89.6,5170,"away",8359,"2026-06-29T03:13:23.070Z"
"Row2735",51,"N. Saliba","M",50.8,38.5,7351,"away",8359,"2026-06-29T03:13:23.070Z"
"Row2736",78,"S. Eustaquio","M",53.8,69.7,1011,"away",8359,"2026-06-29T03:13:23.070Z"
"Row1080",25,"Y. Abu Laila","G",10.5,43.2,16700,"home",8358,"2026-06-28T10:10:24.214Z"
"Row1081",40,"E. Haddad","M",46.2,14.2,55790,"home",8358,"2026-06-28T10:10:24.214Z"
"Row1082",47,"N. Al-Rashdan","M",43.3,49.6,16711,"home",8358,"2026-06-28T10:10:24.214Z"
"Row1083",22,"M. Tamari","F",59.7,28.9,2809,"home",8358,"2026-06-28T10:10:24.214Z"
"Row1084",23,"A. Al-Azaizeh","M",58.7,22.4,8821,"home",8358,"2026-06-28T10:10:24.214Z"
"Row1085",19,"M. Al-Mardi","M",64.8,77.3,16713,"home",8358,"2026-06-28T10:10:24.214Z"
"Row1086",3,"S. Obaid","D",34.9,87.7,16718,"home",8358,"2026-06-28T10:10:24.214Z"
"Row1087",5,"Shararh","M",51.8,26,16715,"home",8358,"2026-06-28T10:10:24.214Z"
"Row1088",6,"A. Jamous","M",44.8,42.6,16714,"home",8358,"2026-06-28T10:10:24.214Z"
"Row1089",56,"H. A. M. Abudahab","D",34.7,80.7,55288,"home",8358,"2026-06-28T10:10:24.214Z"
"Row1090",13,"O. A. Fakhouri","F",59.8,58.3,14727,"home",8358,"2026-06-28T10:10:24.214Z"
"Row1091",62,"Y. Al-Arab","D",32.9,54.2,16702,"home",8358,"2026-06-28T10:10:24.214Z"
"Row1092",60,"N. Al Rawabdeh","M",49.5,55.7,16705,"home",8358,"2026-06-28T10:10:24.214Z"
"Row1093",30,"A. Olwan","F",74.3,66.1,55283,"home",8358,"2026-06-28T10:10:24.214Z"
"Row1094",53,"A. Nasib","D",35.2,25,16701,"home",8358,"2026-06-28T10:10:24.214Z"
"Row1095",58,"M. A. Taha","M",38.3,80.6,16710,"home",8358,"2026-06-28T10:10:24.214Z"
"Row2705",37,"L. Martínez","F",61.1,57.4,1687,"away",8358,"2026-06-28T10:10:24.214Z"
"Row2706",58,"A. Mac Allister","M",52.9,36.1,328,"away",8358,"2026-06-28T10:10:24.214Z"
"Row2707",9,"J. López","F",67.7,55.7,34,"away",8358,"2026-06-28T10:10:24.214Z"
"Row2708",116,"E. Palacios","M",47.6,14.9,4750,"away",8358,"2026-06-28T10:10:24.214Z"
"Row2709",56,"G. Simeone","M",62.5,10.9,767,"away",8358,"2026-06-28T10:10:24.214Z"
"Row2710",28,"V. Barco","M",54.8,22,3896,"away",8358,"2026-06-28T10:10:24.214Z"
"Row2711",110,"N. Otamendi","D",38.9,32.6,2054,"away",8358,"2026-06-28T10:10:24.214Z"
"Row2712",25,"E. Martínez","G",11.1,51.2,1629,"away",8358,"2026-06-28T10:10:24.214Z"
"Row2713",50,"J. Álvarez","F",62.7,56.9,770,"away",8358,"2026-06-28T10:10:24.214Z"
"Row2714",178,"L. Paredes","M",48.3,49.8,16872,"away",8358,"2026-06-28T10:10:24.214Z"
"Row2715",88,"M. Senesi","D",35.1,70.1,2370,"away",8358,"2026-06-28T10:10:24.214Z"
"Row2716",72,"N. Tagliafico","D",47.5,85,1107,"away",8358,"2026-06-28T10:10:24.214Z"
"Row2717",30,"L. Messi","F",73.6,35.5,9063,"away",8358,"2026-06-28T10:10:24.214Z"
"Row2718",41,"T. Almada","M",55.8,62,773,"away",8358,"2026-06-28T10:10:24.214Z"
"Row2719",74,"N. Paz","M",54.9,24.7,2829,"away",8358,"2026-06-28T10:10:24.214Z"
"Row2720",65,"G. Lo Celso","M",53.3,53.3,3850,"away",8358,"2026-06-28T10:10:24.214Z"
"Row1066",34,"O. Benbot","G",9.3,52.4,15398,"home",8357,"2026-06-28T10:10:20.445Z"
"Row1067",48,"R. Belghali","M",51.4,17.2,2616,"home",8357,"2026-06-28T10:10:20.445Z"
"Row1068",38,"Z. Belaid","D",43,49.7,15046,"home",8357,"2026-06-28T10:10:20.445Z"
"Row1069",20,"A. Gouiri","F",66.1,62.4,4540,"home",8357,"2026-06-28T10:10:20.445Z"
"Row1070",60,"J. Hadjam","D",50.8,85.3,3202,"home",8357,"2026-06-28T10:10:20.445Z"
"Row1071",132,"A. Mandi","D",43.4,30.4,1448,"home",8357,"2026-06-28T10:10:20.445Z"
"Row1072",78,"R. Mahrez","M",57.6,27.7,8116,"home",8357,"2026-06-28T10:10:20.445Z"
"Row1073",146,"R. Bensebaini","D",42,71.2,2169,"home",8357,"2026-06-28T10:10:20.445Z"
"Row1074",34,"R. Aït-Nouri","D",66.6,93.4,861,"home",8357,"2026-06-28T10:10:20.445Z"
"Row1075",25,"S. S. Chergui","D",57.4,8.2,3823,"home",8357,"2026-06-28T10:10:20.445Z"
"Row1076",137,"N. Bentaleb","M",48.1,60.7,1460,"home",8357,"2026-06-28T10:10:20.445Z"
"Row1077",55,"H. Aouar","M",62.3,82.8,8230,"home",8357,"2026-06-28T10:10:20.445Z"
"Row1078",44,"I. Maza","F",63.2,51.2,2140,"home",8357,"2026-06-28T10:10:20.445Z"
"Row1079",97,"F. Chaïbi","M",51.5,41.2,1351,"home",8357,"2026-06-28T10:10:20.445Z"
"Row2689",40,"R. Schmid","M",54.4,43.1,2504,"away",8357,"2026-06-28T10:10:20.445Z"
"Row2690",19,"M. Gregoritsch","F",60.8,45.8,8530,"away",8357,"2026-06-28T10:10:20.445Z"
"Row2691",26,"P. Wanner","M",48.6,39.4,3522,"away",8357,"2026-06-28T10:10:20.445Z"
"Row2692",28,"K. Danso","D",41.9,28.2,721,"away",8357,"2026-06-28T10:10:20.445Z"
"Row2693",58,"P. Mwene","M",57.6,87.4,1198,"away",8357,"2026-06-28T10:10:20.445Z"
"Row2694",46,"F. Grillitsch","M",49.2,67.4,888,"away",8357,"2026-06-28T10:10:20.445Z"
"Row2695",3,"S. Kalajdžić","F",74.4,58,4824,"away",8357,"2026-06-28T10:10:20.445Z"
"Row2696",39,"X. Schlager","M",48.5,60.7,2892,"away",8357,"2026-06-28T10:10:20.445Z"
"Row2697",16,"M. Arnautović","F",63.6,50.3,3065,"away",8357,"2026-06-28T10:10:20.445Z"
"Row2698",38,"N. Seiwald","M",43.9,37.6,2893,"away",8357,"2026-06-28T10:10:20.445Z"
"Row2699",46,"M. Sabitzer","M",60.4,82.6,2161,"away",8357,"2026-06-28T10:10:20.445Z"
"Row2700",33,"A. Schlager","G",11.4,50.4,3034,"away",8357,"2026-06-28T10:10:20.445Z"
"Row2701",62,"S. Posch","D",49.4,14.7,2832,"away",8357,"2026-06-28T10:10:20.445Z"
"Row2702",65,"P. Lienhart","D",37.7,41.2,1174,"away",8357,"2026-06-28T10:10:20.445Z"
"Row2703",39,"K. Laimer","D",56,19.7,2457,"away",8357,"2026-06-28T10:10:20.445Z"
"Row2704",56,"D. Alaba","D",37.2,66.4,4020,"away",8357,"2026-06-28T10:10:20.445Z"
"Row1050",20,"J. Córdoba","F",63.8,38.3,16388,"home",8355,"2026-06-28T07:40:30.012Z"
"Row1051",30,"R. Ríos","M",52.1,28.5,3788,"home",8355,"2026-06-28T07:40:30.012Z"
"Row1052",4,"D. Muñoz","M",80.8,27.5,426,"home",8355,"2026-06-28T07:40:30.012Z"
"Row1053",85,"D. Sánchez","D",30.5,29.1,3726,"home",8355,"2026-06-28T07:40:30.012Z"
"Row1054",50,"C. Vargas","G",9.5,50.4,10304,"home",8355,"2026-06-28T07:40:30.012Z"
"Row1055",15,"J. Quintero","M",65.8,52.1,16387,"home",8355,"2026-06-28T07:40:30.012Z"
"Row1056",41,"D. Machado","D",54.6,80.4,1420,"home",8355,"2026-06-28T07:40:30.012Z"
"Row1057",66,"S. Arias","D",46.6,9.6,94,"home",8355,"2026-06-28T07:40:30.012Z"
"Row1058",13,"K. Castaño","M",57.6,40.7,16385,"home",8355,"2026-06-28T07:40:30.012Z"
"Row1059",50,"J. Lerma","M",51.5,43.7,428,"home",8355,"2026-06-28T07:40:30.012Z"
"Row1060",95,"J. Rodríguez","M",64.3,48.9,10128,"home",8355,"2026-06-28T07:40:30.012Z"
"Row1061",56,"L. Díaz","M",72.9,73.3,2465,"home",8355,"2026-06-28T07:40:30.012Z"
"Row1062",23,"L. J. Suárez ","F",67.9,50.7,1221,"home",8355,"2026-06-28T07:40:30.012Z"
"Row1063",85,"J. Arias","M",56.7,29.1,530,"home",8355,"2026-06-28T07:40:30.012Z"
"Row1064",40,"J. Lucumí","D",37.4,67,949,"home",8355,"2026-06-28T07:40:30.012Z"
"Row1065",94,"G. Puerta","M",52.5,63.1,16386,"home",8355,"2026-06-28T07:40:30.012Z"
"Row2673",18,"S. Costa","M",37.8,51.3,2642,"away",8355,"2026-06-28T07:40:30.012Z"
"Row2674",1,"M. Nunes","D",64.2,28.5,844,"away",8355,"2026-06-28T07:40:30.012Z"
"Row2675",60,"B. Fernandes","M",58.5,61.3,1794,"away",8355,"2026-06-28T07:40:30.012Z"
"Row2676",69,"N. Mendes","D",52.9,85.4,3470,"away",8355,"2026-06-28T07:40:30.012Z"
"Row2677",43,"J. Félix","F",66.1,83,7881,"away",8355,"2026-06-28T07:40:30.012Z"
"Row2678",83,"R. Veiga","D",31.7,68,1781,"away",8355,"2026-06-28T07:40:30.012Z"
"Row2679",25,"J. Cancelo","D",44.5,26.1,8331,"away",8355,"2026-06-28T07:40:30.012Z"
"Row2680",22,"R. Neves","M",51.7,34.9,7995,"away",8355,"2026-06-28T07:40:30.012Z"
"Row2681",41,"C. Ronaldo","F",61.2,63.1,7880,"away",8355,"2026-06-28T07:40:30.012Z"
"Row2682",68,"Vitinha","M",45.4,58.6,2248,"away",8355,"2026-06-28T07:40:30.012Z"
"Row2683",78,"R. Dias","D",30.6,41.8,845,"away",8355,"2026-06-28T07:40:30.012Z"
"Row2684",39,"D. Costa","G",5.8,50.7,996,"away",8355,"2026-06-28T07:40:30.012Z"
"Row2685",39,"J. Neves","M",45.8,36.6,2247,"away",8355,"2026-06-28T07:40:30.012Z"
"Row2686",22,"R. Leão","F",58.6,79,1997,"away",8355,"2026-06-28T07:40:30.012Z"
"Row2687",39,"D. Dalot","D",47.6,22.7,1795,"away",8355,"2026-06-28T07:40:30.012Z"
"Row2688",55,"P. Neto","M",57.6,18.5,394,"away",8355,"2026-06-28T07:40:30.012Z"
"Row1034",10,"Kayembe","D",54.7,81.8,4161,"home",8356,"2026-06-28T07:40:20.341Z"
"Row1035",23,"M. Elia","F",58.6,75.4,6729,"home",8356,"2026-06-28T07:40:20.341Z"
"Row1036",23,"T. Bongonda","M",57.3,23.3,15419,"home",8356,"2026-06-28T07:40:20.341Z"
"Row1037",79,"A. Tuanzebe","D",34.5,61.4,2375,"home",8356,"2026-06-28T07:40:20.341Z"
"Row1038",34,"F. Mayele","F",66.3,50.6,14724,"home",8356,"2026-06-28T07:40:20.341Z"
"Row1039",82,"A. Wan-Bissaka","D",44.2,18.2,1635,"home",8356,"2026-06-28T07:40:20.341Z"
"Row1040",68,"B. Cipenga","M",68.1,84.6,15424,"home",8356,"2026-06-28T07:40:20.341Z"
"Row1041",18,"C. Bakambu","F",66.8,52.1,1588,"home",8356,"2026-06-28T07:40:20.341Z"
"Row1042",54,"N. Mbuku","M",56.1,16.3,15420,"home",8356,"2026-06-28T07:40:20.341Z"
"Row1043",22,"N. Mukau","M",41.4,41.5,1453,"home",8356,"2026-06-28T07:40:20.341Z"
"Row1044",42,"L. Mpasi Nzau","G",11.8,47.1,1442,"home",8356,"2026-06-28T07:40:20.341Z"
"Row1045",77,"N. Sadiki","M",49.6,59,349,"home",8356,"2026-06-28T07:40:20.341Z"
"Row1046",79,"C. Mbemba","D",36.2,33.8,1456,"home",8356,"2026-06-28T07:40:20.341Z"
"Row1047",48,"Y. Wissa","F",67.8,49.2,5140,"home",8356,"2026-06-28T07:40:20.341Z"
"Row1048",108,"A. Masuaku","D",43.1,84.2,3903,"home",8356,"2026-06-28T07:40:20.341Z"
"Row1049",70,"S. Moutoussamy","M",53,54.6,11283,"home",8356,"2026-06-28T07:40:20.341Z"
"Row2657",19,"J. Iskanderov","M",67,65.7,55378,"away",8356,"2026-06-28T07:40:20.341Z"
"Row2658",1,"I. Sergeev","F",81.8,84.6,55382,"away",8356,"2026-06-28T07:40:20.341Z"
"Row2659",44,"A. Mozgovoy","M",47.7,44.3,55375,"away",8356,"2026-06-28T07:40:20.341Z"
"Row2660",44,"O. Shukurov","M",43.4,54.8,55629,"away",8356,"2026-06-28T07:40:20.341Z"
"Row2661",41,"A. Nematov","G",9.7,47.3,55384,"away",8356,"2026-06-28T07:40:20.341Z"
"Row2662",70,"S. Nasrullaev","D",50.2,85.1,55373,"away",8356,"2026-06-28T07:40:20.341Z"
"Row2663",37,"A. Ganiev","M",55.6,47,58271,"away",8356,"2026-06-28T07:40:20.341Z"
"Row2664",89,"K. Alizhonov","D",53.7,14.3,55372,"away",8356,"2026-06-28T07:40:20.341Z"
"Row2665",42,"J. Urozov","D",30.1,75.7,59373,"away",8356,"2026-06-28T07:40:20.341Z"
"Row2666",66,"A. Khusanov","D",27.2,60.4,860,"away",8356,"2026-06-28T07:40:20.341Z"
"Row2667",66,"E. Shomurodov","F",62,48.1,6643,"away",8356,"2026-06-28T07:40:20.341Z"
"Row2668",47,"D. Khamdamov","M",50.1,35,59376,"away",8356,"2026-06-28T07:40:20.341Z"
"Row2669",15,"O. Urunov","M",58.4,64.3,55630,"away",8356,"2026-06-28T07:40:20.341Z"
"Row2670",69,"R. Ashurmatov","D",33.4,25.3,55387,"away",8356,"2026-06-28T07:40:20.341Z"
"Row2671",39,"A. Fayzullaev","M",51.2,56.2,6642,"away",8356,"2026-06-28T07:40:20.341Z"
"Row2672",29,"O. Khamrobekov","M",50.5,27.7,55374,"away",8356,"2026-06-28T07:40:20.341Z"
"Row1018",27,"Y. Bárcenas","M",43.6,49,10252,"home",8354,"2026-06-28T05:10:29.173Z"
"Row1019",19,"T. Rodríguez","F",50.9,53.3,54044,"home",8354,"2026-06-28T05:10:29.173Z"
"Row1020",49,"C. Martínez","M",53.4,40.8,16741,"home",8354,"2026-06-28T05:10:29.173Z"
"Row1021",17,"J. Fajardo","F",63.5,42.1,16745,"home",8354,"2026-06-28T05:10:29.173Z"
"Row1022",67,"A. Andrade","D",28.6,78.1,16746,"home",8354,"2026-06-28T05:10:29.173Z"
"Row1023",48,"C. Harvey","M",41.3,47.9,9102,"home",8354,"2026-06-28T05:10:29.173Z"
"Row1024",20,"I. Díaz","M",57.4,56.5,10127,"home",8354,"2026-06-28T05:10:29.173Z"
"Row1025",13,"A. Londoño","M",68.5,14.2,21220,"home",8354,"2026-06-28T05:10:29.173Z"
"Row1026",68,"J. Córdoba","D",22.6,54.3,6393,"home",8354,"2026-06-28T05:10:29.173Z"
"Row1027",49,"F. Escobar","D",28.1,28.4,54039,"home",8354,"2026-06-28T05:10:29.173Z"
"Row1028",43,"J. L. Rodríguez","M",48.2,75,10334,"home",8354,"2026-06-28T05:10:29.173Z"
"Row1029",63,"O. Mosquera","G",8.6,46.2,8050,"home",8354,"2026-06-28T05:10:29.173Z"
"Row1030",6,"A. Quintero","M",66.7,46.1,54040,"home",8354,"2026-06-28T05:10:29.173Z"
"Row1031",55,"A. Murillo","D",40.1,14.7,4082,"home",8354,"2026-06-28T05:10:29.173Z"
"Row1032",9,"É. Davis","D",50,77.8,16742,"home",8354,"2026-06-28T05:10:29.173Z"
"Row1033",48,"J. Gutiérrez","D",36.9,88.1,16615,"home",8354,"2026-06-28T05:10:29.173Z"
"Row2641",35,"H. Kane","F",63.3,56.9,2466,"away",8354,"2026-06-28T05:10:29.173Z"
"Row2642",50,"B. Saka","F",75.4,16.7,455,"away",8354,"2026-06-28T05:10:29.173Z"
"Row2643",22,"D. Spence","D",51.6,16.4,735,"away",8354,"2026-06-28T05:10:29.173Z"
"Row2644",17,"N. Madueke","F",61.7,21.5,450,"away",8354,"2026-06-28T05:10:29.173Z"
"Row2645",18,"J. Henderson","M",48.2,51.7,474,"away",8354,"2026-06-28T05:10:29.173Z"
"Row2646",16,"E. Eze","M",51.8,58,454,"away",8354,"2026-06-28T05:10:29.173Z"
"Row2647",96,"E. Konsa","D",37.2,39.9,504,"away",8354,"2026-06-28T05:10:29.173Z"
"Row2648",110,"E. Anderson","M",51.6,49.6,548,"away",8354,"2026-06-28T05:10:29.173Z"
"Row2649",4,"O. Watkins","F",66.8,45.6,512,"away",8354,"2026-06-28T05:10:29.173Z"
"Row2650",49,"J. Pickford","G",15.4,51,803,"away",8354,"2026-06-28T05:10:29.173Z"
"Row2651",102,"M. Guéhi","D",41.7,67.4,425,"away",8354,"2026-06-28T05:10:29.173Z"
"Row2652",56,"M. Rogers","M",63.4,29.2,511,"away",8354,"2026-06-28T05:10:29.173Z"
"Row2653",80,"J. Bellingham","M",62.2,54.6,592,"away",8354,"2026-06-28T05:10:29.173Z"
"Row2654",69,"J. Quansah","D",46.3,17.6,2149,"away",8354,"2026-06-28T05:10:29.173Z"
"Row2655",72,"M. Rashford","F",71.6,79,750,"away",8354,"2026-06-28T05:10:29.173Z"
"Row2656",83,"N. O’Reilly","D",53.1,80.5,847,"away",8354,"2026-06-28T05:10:29.173Z"
"Row1003",15,"A. Budimir","F",62,57.9,2669,"home",8353,"2026-06-28T05:10:20.377Z"
"Row1004",62,"M. Baturina","M",56.6,74.8,2833,"home",8353,"2026-06-28T05:10:20.377Z"
"Row1005",70,"M. Kovačić","M",50.1,70.4,4350,"home",8353,"2026-06-28T05:10:20.377Z"
"Row1006",16,"I. Matanović","F",62.5,61.5,1183,"home",8353,"2026-06-28T05:10:20.377Z"
"Row1007",10,"J. Gvardiol","D",57.8,82.8,846,"home",8353,"2026-06-28T05:10:20.377Z"
"Row1008",103,"J. Šutalo","D",36.2,29.7,3767,"home",8353,"2026-06-28T05:10:20.377Z"
"Row1009",18,"M. Pašalić","M",56.7,64.9,1309,"home",8353,"2026-06-28T05:10:20.377Z"
"Row1010",111,"L. Modrić","M",45.3,57.9,1993,"home",8353,"2026-06-28T05:10:20.377Z"
"Row1011",48,"P. Sučić","M",52.5,28.6,1685,"home",8353,"2026-06-28T05:10:20.377Z"
"Row1012",44,"N. Vlašić","M",51.3,15.1,1844,"home",8353,"2026-06-28T05:10:20.377Z"
"Row1013",12,"M. Pašalić","M",73,46.4,9568,"home",8353,"2026-06-28T05:10:20.377Z"
"Row1014",92,"M. Pongračić","D",32.9,63.1,1322,"home",8353,"2026-06-28T05:10:20.377Z"
"Row1015",74,"I. Perišić","M",47.7,84,3510,"home",8353,"2026-06-28T05:10:20.377Z"
"Row1016",39,"D. Livaković","G",9.7,52.1,1053,"home",8353,"2026-06-28T05:10:20.377Z"
"Row1017",54,"J. Stanišić","D",48,11.6,2468,"home",8353,"2026-06-28T05:10:20.377Z"
"Row2625",35,"B. Asare","G",11,44.6,16698,"away",8353,"2026-06-28T05:10:20.377Z"
"Row2626",18,"J. Ayew","F",66.7,63.4,6134,"away",8353,"2026-06-28T05:10:20.377Z"
"Row2627",43,"K. Sulemana","F",62.1,81,1310,"away",8353,"2026-06-28T05:10:20.377Z"
"Row2628",20,"E. Nuamah","F",52.9,16.2,24027,"away",8353,"2026-06-28T05:10:20.377Z"
"Row2629",19,"A. F. Issahaku","M",69.6,33.6,6131,"away",8353,"2026-06-28T05:10:20.377Z"
"Row2630",51,"J. A. Adjetey","D",41.1,28.9,3146,"away",8353,"2026-06-28T05:10:20.377Z"
"Row2631",53,"K. Sibo","M",44.2,46.7,1984,"away",8353,"2026-06-28T05:10:20.377Z"
"Row2632",76,"M. Senaya","D",44.8,13.4,4008,"away",8353,"2026-06-28T05:10:20.377Z"
"Row2633",4,"B. Thomas-Asante","F",53.9,45.4,6887,"away",8353,"2026-06-28T05:10:20.377Z"
"Row2634",25,"E. Owusu","M",46.6,33.5,4009,"away",8353,"2026-06-28T05:10:20.377Z"
"Row2635",75,"G. Mensah","D",44.8,84.7,2095,"away",8353,"2026-06-28T05:10:20.377Z"
"Row2636",96,"D. Luckassen","D",40.1,55.7,3600,"away",8353,"2026-06-28T05:10:20.377Z"
"Row2637",38,"A. Semenyo","M",64.1,35,792,"away",8353,"2026-06-28T05:10:20.377Z"
"Row2638",30,"K. P. Oppong","D",37.1,59.1,1487,"away",8353,"2026-06-28T05:10:20.377Z"
"Row2639",13,"C. Yirenkyi","M",44.9,49.6,16696,"away",8353,"2026-06-28T05:10:20.377Z"
"Row2640",91,"T. Partey","M",45.8,49.5,1784,"away",8353,"2026-06-28T05:10:20.377Z"
